INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME
74740766,09/22/2010,19:10:00
88663281,01/19/2013,21:42:00
145377561,08/15/2015,19:50:00
214431182,06/19/2020,23:00:00
79941860,07/23/2011,12:55:00
220963165,11/24/2020,12:46:00
75538349,11/13/2010,03:50:00
64773334,08/16/2009,00:12:00
155552965,08/05/2016,23:40:00
37917251,01/21/2008,20:16:00
136536646,05/01/2014,15:47:00
23525522,07/23/2006,20:57:00
168306280,08/20/2017,13:06:00
37207639,12/23/2007,03:07:00
72464612,04/29/2010,11:29:00
62199687,05/28/2009,15:30:00
76778343,01/10/2011,12:46:00
67795518,11/13/2009,16:50:00
170955520,10/28/2017,18:15:00
47044336,06/07/2008,03:40:00
59544687,03/13/2009,23:29:00
23613985,07/30/2006,01:08:00
87341592,10/21/2012,04:30:00
137625068,07/08/2014,22:52:00
69294326,12/28/2009,01:50:00
202038516,09/05/2019,20:48:00
142646829,05/04/2015,22:40:00
16692685,06/05/2006,23:48:00
139849488,11/26/2014,08:33:00
28980866,05/12/2007,05:00:00
205705081,11/26/2019,20:19:00
138202099,08/13/2014,16:26:00
80319948,08/16/2011,12:30:00
170620030,10/22/2017,16:41:00
213099074,05/14/2020,17:55:00
158434374,11/12/2016,05:30:00
155926280,08/18/2016,23:55:00
153511458,05/28/2016,06:21:00
154584995,07/04/2016,17:10:00
138256212,08/17/2014,01:10:00
194817574,03/15/2019,11:50:00
221426272,12/04/2020,05:25:00
54579989,12/03/2008,04:20:00
218718867,10/02/2020,02:55:00
213188087,05/16/2020,01:09:00
87632782,11/10/2012,21:17:00
142247301,04/18/2015,21:31:00
23749367,08/06/2006,14:10:00
89691787,03/18/2013,22:30:00
32690339,06/23/2007,20:20:00
191681185,12/28/2018,21:52:00
95318518,03/11/2014,23:56:00
86874696,09/21/2012,20:51:00
214693791,06/28/2020,01:45:00
88272111,12/25/2012,00:12:00
211830262,04/07/2020,18:15:00
91165981,06/16/2013,02:45:00
93853481,12/03/2013,02:20:00
203394879,10/07/2019,13:27:00
66017110,09/21/2009,08:40:00
64086396,07/25/2009,23:50:00
152869593,05/08/2016,04:34:00
215816859,07/27/2020,03:08:00
149856909,01/27/2016,10:50:00
51559644,09/22/2008,02:10:00
12835953,05/05/2006,21:00:00
24335998,09/16/2006,02:15:00
95504870,03/23/2014,04:15:00
79299671,06/14/2011,21:36:00
81035627,10/04/2011,22:53:00
85760042,07/15/2012,19:56:00
23710961,08/04/2006,23:57:00
94842437,02/09/2014,06:00:00
23934580,08/18/2006,22:32:00
34667537,09/26/2007,23:11:00
80102964,08/02/2011,11:35:00
188312128,10/03/2018,14:37:00
80667642,09/10/2011,01:15:00
81445165,10/30/2011,10:34:00
213471601,05/22/2020,21:45:00
222275371,12/25/2020,21:10:00
46221903,05/05/2008,22:56:00
143641819,06/11/2015,13:51:00
137921718,07/26/2014,18:50:00
68830260,12/13/2009,03:30:00
81360743,10/24/2011,15:17:00
79006355,05/29/2011,01:46:00
80444882,08/25/2011,00:08:00
65043084,08/22/2009,04:40:00
259091227,12/19/2022,23:23:00
251253188,09/18/2022,03:40:00
243566884,04/12/2022,22:08:00
256484816,12/17/2022,04:08:00
250216145,08/27/2022,00:21:00
239207164,01/15/2022,19:50:00
248013313,07/14/2022,01:19:00
247542571,07/04/2022,22:20:00
251813843,09/29/2022,21:32:00
254000625,11/11/2022,15:24:00
252647537,10/16/2022,20:05:00
249207672,08/08/2022,04:20:00
246104595,06/03/2022,15:41:00
254062679,11/12/2022,22:18:00
247501139,07/02/2022,12:23:00
245766300,05/28/2022,00:41:00
247099746,06/23/2022,10:08:00
245824483,05/29/2022,10:41:00
245491991,05/22/2022,14:48:00
250503799,09/01/2022,16:05:00
251276894,09/18/2022,13:35:00
240953547,02/18/2022,22:28:00
239583960,01/23/2022,14:44:00
248145612,07/15/2022,21:00:00
243312638,04/09/2022,02:00:00
245820991,05/28/2022,01:17:00
250250607,08/27/2022,03:50:00
248540227,07/25/2022,22:58:00
245824158,05/29/2022,04:41:00
259097903,12/19/2022,00:15:00
243175385,04/06/2022,22:03:00
243433247,04/08/2022,13:39:00
244102489,04/24/2022,19:29:00
254062679,11/12/2022,22:18:00
247523460,07/04/2022,02:20:00
246876573,06/19/2022,21:39:00
244970464,05/12/2022,21:39:00
260637443,12/28/2022,18:36:00
254110477,11/14/2022,16:19:00
247501142,07/03/2022,03:40:00
238885819,01/09/2022,22:54:00
250551052,09/02/2022,20:35:00
245281484,05/18/2022,22:30:00
246172373,06/06/2022,01:25:00
238779470,01/06/2022,20:20:00
251681398,09/27/2022,15:24:00
240438093,02/10/2022,16:00:00
248534026,07/25/2022,22:23:00
254062679,11/12/2022,22:18:00
255028563,12/02/2022,22:57:00
253757468,11/07/2022,11:35:00
249908870,08/20/2022,02:58:00
250218568,08/26/2022,14:53:00
249908871,08/20/2022,03:14:00
250503797,09/01/2022,05:01:00
246212282,06/06/2022,19:20:00
246107794,06/03/2022,23:55:00
251570400,09/25/2022,00:40:00
247943478,07/12/2022,01:20:00
246919438,06/20/2022,01:13:00
249251348,08/03/2022,21:35:00
252273676,10/08/2022,01:42:00
260362155,12/21/2022,14:22:00
240542920,02/13/2022,10:21:00
239123816,01/13/2022,03:46:00
241370055,02/28/2022,14:45:00
246212285,06/06/2022,18:08:00
255921208,12/14/2022,20:03:00
254973847,12/01/2022,08:20:00
241729338,03/07/2022,02:34:00
244106023,04/23/2022,19:40:00
251164802,09/15/2022,20:49:00
253344207,10/30/2022,16:35:00
242092034,03/14/2022,21:20:00
249578389,08/13/2022,02:26:00
249910516,08/20/2022,02:50:00
254619179,11/24/2022,01:23:00
245471212,05/21/2022,22:02:00
241440065,03/01/2022,21:59:00
244442192,05/01/2022,23:39:00
253351476,10/30/2022,06:21:00
247200776,06/26/2022,22:35:00
239347884,01/18/2022,19:21:00
251361930,09/20/2022,18:13:00
240544083,02/11/2022,23:39:00
250446593,08/31/2022,20:28:00
249233454,08/08/2022,20:07:00
239648526,01/25/2022,03:40:00
242158428,03/15/2022,19:23:00
243115070,04/04/2022,14:03:00
242603164,03/24/2022,22:50:00
246769434,06/16/2022,23:23:00
253286522,10/28/2022,18:08:00
247200778,06/26/2022,22:50:00
240321243,02/08/2022,06:47:00
243566417,04/12/2022,08:26:00
243312639,04/10/2022,03:36:00
245491992,05/22/2022,11:42:00
254418307,11/19/2022,18:12:00
246536858,06/13/2022,00:01:00
256486444,12/17/2022,04:53:00
252273677,10/08/2022,01:13:00
251216080,09/17/2022,02:41:00
248157399,07/17/2022,20:10:00
255179714,12/06/2022,10:50:00
256123227,12/15/2022,01:30:00
239237446,01/16/2022,09:05:00
249623005,08/15/2022,19:50:00
244970465,05/12/2022,21:29:00
247678274,07/07/2022,00:20:00
242671714,03/25/2022,23:40:00
251391939,09/21/2022,05:54:00
250584476,09/04/2022,01:00:00
253386990,10/31/2022,17:16:00
240379307,02/09/2022,13:33:00
252398560,10/11/2022,08:05:00
251103860,09/14/2022,11:54:00
247456089,07/01/2022,15:21:00
248540224,07/25/2022,23:25:00
240174262,02/05/2022,20:52:00
242015936,03/11/2022,05:41:00
241642383,03/04/2022,00:37:00
247836775,07/10/2022,22:27:00
246250739,06/07/2022,15:20:00
245171561,05/16/2022,19:03:00
260422774,12/22/2022,23:57:00
248170576,07/18/2022,01:03:00
247542572,07/04/2022,23:35:00
246509710,06/12/2022,02:24:00
244726795,05/06/2022,21:33:00
242015938,03/11/2022,20:54:00
240587844,02/14/2022,06:53:00
250249866,08/27/2022,23:57:00
253001794,10/22/2022,05:08:00
251315306,09/19/2022,05:52:00
255134279,12/05/2022,15:35:00
253751214,11/07/2022,16:35:00
240863022,02/17/2022,16:30:00
243035841,04/03/2022,04:26:00
246530276,06/12/2022,22:55:00
249379923,08/10/2022,14:40:00
241326152,02/27/2022,08:19:00
243630081,04/13/2022,19:05:00
244106024,04/24/2022,13:30:00
245121729,05/16/2022,00:15:00
249016458,08/03/2022,18:56:00
244969020,05/12/2022,20:06:00
248893548,08/01/2022,18:55:00
251570401,09/24/2022,12:45:00
247542080,07/04/2022,23:00:00
247492011,07/02/2022,21:39:00
251225717,09/17/2022,07:00:00
244685093,05/06/2022,01:43:00
248322051,07/20/2022,21:45:00
254066627,11/13/2022,19:48:00
242603165,03/24/2022,22:35:00
250256381,08/27/2022,18:05:00
249193492,08/07/2022,18:14:00
242116699,03/15/2022,01:06:00
251247835,09/18/2022,05:35:00
245106711,05/15/2022,19:42:00
253283838,10/28/2022,04:26:00
245857699,05/30/2022,20:17:00
247955994,07/13/2022,00:28:00
249133820,08/05/2022,17:40:00
245121730,05/16/2022,02:30:00
244442668,04/29/2022,09:00:00
251582994,09/24/2022,23:57:00
238654996,01/04/2022,19:45:00
245281702,05/18/2022,15:37:00
248475917,07/23/2022,15:03:00
242268293,03/17/2022,06:20:00
248661285,07/27/2022,19:45:00
244154955,04/25/2022,18:30:00
239861893,01/29/2022,04:05:00
254480638,11/20/2022,21:48:00
241030769,02/21/2022,21:00:00
252287606,10/09/2022,22:40:00
241094824,02/22/2022,21:44:00
245820994,05/29/2022,00:10:00
245134160,05/16/2022,04:10:00
244442193,05/01/2022,17:08:00
238930136,01/10/2022,15:13:00
243252505,04/09/2022,05:04:00
254626719,11/25/2022,00:35:00
246884942,06/20/2022,00:36:00
242493912,03/22/2022,19:42:00
249559965,08/13/2022,23:16:00
245539703,05/23/2022,23:33:00
255765231,12/11/2022,17:50:00
245121731,05/16/2022,02:27:00
244817582,05/09/2022,16:52:00
247779493,07/08/2022,02:18:00
243566417,04/12/2022,08:26:00
252274504,10/09/2022,00:38:00
253043770,10/24/2022,14:19:00
242882171,03/30/2022,20:49:00
246884942,06/20/2022,00:36:00
244154955,04/25/2022,18:30:00
249207672,08/08/2022,04:20:00
254051615,11/13/2022,00:58:00
247592458,07/05/2022,23:45:00
242377360,03/19/2022,02:46:00
243115069,04/04/2022,19:06:00
247664546,07/06/2022,22:25:00
243566418,04/12/2022,16:22:00
255797920,12/12/2022,12:25:00
250619957,09/05/2022,00:53:00
254974253,12/01/2022,23:54:00
240438094,02/10/2022,14:28:00
254171848,11/15/2022,19:10:00
250583386,09/03/2022,17:50:00
244608249,05/05/2022,00:10:00
253238378,10/27/2022,19:34:00
247044938,06/22/2022,20:22:00
260491609,12/25/2022,16:30:00
250249866,08/27/2022,23:57:00
238930138,01/10/2022,16:50:00
247820057,07/10/2022,02:00:00
244914824,05/11/2022,13:30:00
240087930,02/03/2022,16:48:00
241681117,03/06/2022,03:27:00
243566417,04/12/2022,08:26:00
239123816,01/13/2022,03:46:00
239212995,01/16/2022,00:20:00
253344206,10/30/2022,13:46:00
241918253,03/10/2022,16:09:00
247492011,07/02/2022,21:39:00
243788458,04/17/2022,03:30:00
247524805,07/04/2022,07:33:00
239214374,01/16/2022,02:12:00
251714185,09/28/2022,07:23:00
242928614,03/31/2022,19:49:00
245764484,05/27/2022,17:15:00
260423034,12/22/2022,23:49:00
254053457,11/13/2022,01:00:00
251583517,09/25/2022,03:26:00
248145612,07/15/2022,21:00:00
245471214,05/21/2022,23:30:00
246509711,06/11/2022,23:30:00
250752755,09/07/2022,13:41:00
260414180,12/22/2022,12:06:00
249465755,08/11/2022,08:55:00
244088129,04/23/2022,22:38:00
250503798,09/01/2022,13:34:00
245491990,05/22/2022,13:36:00
249401916,08/10/2022,19:30:00
249864779,08/19/2022,00:30:00
247784016,07/09/2022,00:20:00
249311091,08/09/2022,14:00:00
241326152,02/27/2022,08:19:00
246769429,06/16/2022,17:43:00
248955331,08/02/2022,19:51:00
242750970,03/27/2022,18:30:00
241569061,03/03/2022,16:00:00
242381225,03/19/2022,22:41:00
247836776,07/10/2022,00:59:00
247501141,07/02/2022,22:55:00
253698229,11/06/2022,02:40:00
239123817,01/13/2022,14:45:00
242439532,03/21/2022,13:10:00
247512550,07/03/2022,20:03:00
248475873,07/24/2022,01:55:00
261120017,12/29/2022,22:08:00
252286836,10/09/2022,23:55:00
248893549,08/01/2022,21:29:00
241681118,03/06/2022,10:58:00
246884942,06/20/2022,00:36:00
246359111,06/08/2022,09:20:00
240175310,02/05/2022,16:31:00
239552853,01/22/2022,06:00:00
255746295,12/09/2022,19:55:00
251519082,09/23/2022,00:22:00
250109555,08/24/2022,21:30:00
251568719,09/24/2022,19:40:00
246769428,06/16/2022,14:48:00
251626332,09/26/2022,23:00:00
239557377,01/21/2022,19:29:00
253351476,10/30/2022,06:21:00
243688123,04/14/2022,21:41:00
248321975,07/20/2022,17:18:00
250969310,09/12/2022,22:22:00
243254969,04/09/2022,12:40:00
247407053,06/30/2022,20:53:00
251361930,09/20/2022,18:13:00
244818448,05/09/2022,08:16:00
244106024,04/24/2022,13:30:00
252344183,10/11/2022,00:49:00
242517445,03/16/2022,13:15:00
253286521,10/28/2022,22:27:00
248377808,07/21/2022,20:23:00
241326153,02/27/2022,17:03:00
244763695,05/07/2022,22:58:00
251249966,09/17/2022,19:43:00
248435789,07/23/2022,02:02:00
247943477,07/12/2022,18:47:00
254626718,11/25/2022,00:15:00
244279285,04/27/2022,16:10:00
242047134,03/13/2022,22:30:00
251919628,10/02/2022,06:10:00
246359110,06/08/2022,11:28:00
251756947,09/28/2022,06:22:00
244335706,04/28/2022,21:32:00
247200781,06/25/2022,15:50:00
248540226,07/25/2022,15:47:00
250280352,08/28/2022,13:30:00
254418308,11/20/2022,02:25:00
240254036,02/07/2022,16:10:00
248001907,07/13/2022,21:18:00
256123226,12/15/2022,16:06:00
239583448,01/23/2022,01:15:00
252757824,10/18/2022,20:04:00
247492010,07/02/2022,13:30:00
239889275,01/28/2022,01:18:00
255750529,12/11/2022,00:15:00
242375567,03/18/2022,23:43:00
247678274,07/07/2022,00:20:00
248855179,08/01/2022,00:25:00
243312638,04/09/2022,02:00:00
242493912,03/22/2022,19:42:00
246876579,06/19/2022,20:08:00
254004158,11/12/2022,00:46:00
241800940,03/08/2022,22:00:00
241729340,03/07/2022,18:50:00
243566884,04/12/2022,22:08:00
247465842,07/01/2022,23:15:00
249573855,08/14/2022,10:17:00
246876580,06/18/2022,00:20:00
244720538,05/07/2022,00:55:00
244660702,05/05/2022,20:50:00
239993170,02/01/2022,11:10:00
245860411,05/31/2022,01:39:00
242882170,03/30/2022,13:25:00
252648397,10/15/2022,08:09:00
238853875,01/07/2022,19:05:00
245665380,05/25/2022,18:53:00
242784290,03/28/2022,22:18:00
247457589,07/02/2022,01:32:00
245857701,05/30/2022,20:24:00
251103213,09/14/2022,20:38:00
248824220,07/30/2022,19:49:00
252281471,10/09/2022,19:15:00
252672052,10/17/2022,04:10:00
251681399,09/27/2022,18:19:00
246141371,06/05/2022,02:40:00
239414903,01/19/2022,18:40:00
252398562,10/11/2022,14:50:00
254629079,11/25/2022,04:30:00
242551329,03/23/2022,23:48:00
242046761,03/13/2022,21:13:00
246902221,06/20/2022,00:41:00
245820991,05/28/2022,01:17:00
250752757,09/07/2022,23:19:00
247542077,07/04/2022,17:05:00
238531161,01/01/2022,06:59:00
246769431,06/16/2022,13:05:00
251276894,09/18/2022,13:35:00
240338259,02/09/2022,00:45:00
244106023,04/23/2022,19:40:00
242375568,03/19/2022,01:28:00
250605937,09/02/2022,17:06:00
253238377,10/27/2022,08:50:00
249133817,08/05/2022,02:39:00
242158426,03/15/2022,20:16:00
243066381,04/03/2022,23:37:00
245384614,05/16/2022,04:19:00
239197225,01/14/2022,21:56:00
243115068,04/04/2022,20:10:00
260491297,12/25/2022,13:36:00
252990903,10/23/2022,15:10:00
246312313,06/08/2022,01:31:00
243330034,04/10/2022,01:23:00
250170468,08/25/2022,22:30:00
243566423,04/12/2022,19:43:00
248336781,07/21/2022,01:08:00
244546027,05/03/2022,17:58:00
242373590,03/18/2022,20:14:00
239993410,02/01/2022,22:18:00
251681400,09/27/2022,18:10:00
239279570,01/17/2022,17:45:00
255660255,12/09/2022,04:11:00
254312331,11/17/2022,05:46:00
250325741,08/29/2022,20:27:00
244794146,05/09/2022,03:13:00
260374008,12/21/2022,19:18:00
244513744,05/03/2022,00:46:00
248157448,07/17/2022,20:47:00
249961225,08/22/2022,14:51:00
247725967,07/07/2022,23:28:00
244663902,05/05/2022,09:15:00
241729339,03/07/2022,15:37:00
246109874,06/04/2022,02:10:00
254764250,11/28/2022,17:31:00
243433246,04/10/2022,17:00:00
251705171,09/28/2022,01:20:00
239207163,01/15/2022,04:00:00
238860704,01/09/2022,04:34:00
248540227,07/25/2022,22:58:00
251568720,09/25/2022,06:05:00
247943981,07/12/2022,22:46:00
248098729,07/15/2022,18:40:00
243251040,04/09/2022,00:55:00
254541649,11/22/2022,19:05:00
245899807,05/31/2022,21:35:00
247458829,07/01/2022,22:06:00
239930942,01/31/2022,14:30:00
250675020,09/06/2022,06:10:00
251568720,09/25/2022,06:05:00
239993409,02/01/2022,15:48:00
250858391,09/09/2022,00:12:00
239347884,01/18/2022,19:21:00
246050356,06/02/2022,03:31:00
250864171,09/09/2022,13:05:00
239811555,01/27/2022,09:25:00
252647953,10/15/2022,10:49:00
251361931,09/20/2022,21:34:00
245173597,05/16/2022,16:50:00
243566423,04/12/2022,19:43:00
239648527,01/25/2022,06:42:00
244066404,04/23/2022,12:20:00
246824177,06/17/2022,22:34:00
249072669,08/04/2022,02:15:00
240863021,02/17/2022,15:50:00
241930892,03/10/2022,23:24:00
251925553,10/02/2022,20:23:00
246172373,06/06/2022,01:25:00
245418934,05/20/2022,19:00:00
255179716,12/06/2022,19:00:00
248157399,07/17/2022,20:10:00
247725966,07/07/2022,17:27:00
251103212,09/14/2022,20:49:00
245171560,05/16/2022,21:42:00
260422773,12/22/2022,18:50:00
247100194,06/23/2022,20:10:00
239930939,01/31/2022,13:21:00
244442192,05/01/2022,23:39:00
252672052,10/17/2022,04:10:00
256123228,12/15/2022,21:58:00
239222316,01/16/2022,01:56:00
251418679,09/21/2022,00:13:00
240031206,02/02/2022,15:00:00
241370055,02/28/2022,14:45:00
252837123,10/20/2022,06:35:00
249207672,08/08/2022,04:20:00
240953546,02/19/2022,15:17:00
245857702,05/30/2022,04:15:00
253751213,11/07/2022,09:50:00
242928611,03/31/2022,19:46:00
247130898,06/24/2022,01:55:00
260491293,12/24/2022,19:25:00
248322052,07/20/2022,11:30:00
239583961,01/23/2022,00:25:00
249519377,08/13/2022,06:20:00
249922397,08/21/2022,23:35:00
243754490,04/15/2022,17:40:00
241569427,03/03/2022,21:57:00
241284196,02/25/2022,06:20:00
243648758,04/14/2022,01:41:00
241930890,03/10/2022,09:23:00
252588356,10/15/2022,01:30:00
244279284,04/27/2022,13:23:00
243566883,04/12/2022,21:49:00
243433247,04/08/2022,13:39:00
246824178,06/18/2022,02:29:00
251418680,09/21/2022,18:35:00
244970464,05/12/2022,21:39:00
241326152,02/27/2022,08:19:00
248540223,07/25/2022,17:51:00
242393706,03/20/2022,16:00:00
249687931,08/16/2022,23:35:00
247460144,07/02/2022,03:48:00
240547210,02/13/2022,22:25:00
247780854,07/08/2022,01:10:00
245690567,05/26/2022,12:22:00
254369463,11/18/2022,20:19:00
243630080,04/13/2022,23:30:00
251583517,09/25/2022,03:26:00
242382896,03/19/2022,22:00:00
254718211,11/27/2022,21:34:00
247880836,07/11/2022,20:34:00
249003408,08/03/2022,12:13:00
242671714,03/25/2022,23:40:00
245899806,05/31/2022,16:44:00
251475263,09/22/2022,01:50:00
251391939,09/21/2022,05:54:00
244279285,04/27/2022,16:10:00
248734125,07/28/2022,16:00:00
244914822,05/11/2022,10:33:00
253859900,11/09/2022,16:15:00
249915894,08/21/2022,18:26:00
248157397,07/17/2022,23:00:00
246919966,06/20/2022,23:50:00
242021870,03/13/2022,05:10:00
249517586,08/12/2022,21:38:00
248205243,07/18/2022,18:25:00
238853874,01/07/2022,18:49:00
251277230,09/18/2022,19:35:00
253764627,10/16/2022,02:55:00
250216145,08/27/2022,00:21:00
242379644,03/19/2022,13:10:00
253757467,11/07/2022,18:55:00
247820057,07/10/2022,02:00:00
245665379,05/25/2022,16:01:00
254062679,11/12/2022,22:18:00
243507200,04/11/2022,16:40:00
249573854,08/14/2022,17:43:00
239558694,01/23/2022,03:39:00
242439533,03/21/2022,22:06:00
242017512,03/11/2022,23:38:00
245885842,05/31/2022,02:26:00
245472747,05/22/2022,00:54:00
248790264,07/30/2022,03:52:00
254374112,11/19/2022,05:00:00
250903788,09/11/2022,05:00:00
244279285,04/27/2022,16:10:00
247738840,07/08/2022,01:17:00
250250607,08/27/2022,03:50:00
255648331,12/08/2022,23:39:00
247200777,06/24/2022,21:20:00
243788458,04/17/2022,03:30:00
250551052,09/02/2022,20:35:00
244818448,05/09/2022,08:16:00
243251040,04/09/2022,00:55:00
249910517,08/20/2022,17:45:00
246250740,06/07/2022,23:04:00
247542571,07/04/2022,22:20:00
247349977,06/29/2022,20:23:00
239206940,01/14/2022,13:24:00
260416167,12/22/2022,18:26:00
246769433,06/16/2022,22:05:00
245539703,05/23/2022,23:33:00
249921922,08/19/2022,16:00:00
254051613,11/12/2022,12:20:00
243312639,04/10/2022,03:36:00
241569061,03/03/2022,16:00:00
250250607,08/27/2022,03:50:00
245106712,05/15/2022,23:18:00
260491295,12/24/2022,22:30:00
243788459,04/17/2022,19:51:00
251681398,09/27/2022,15:24:00
256484572,12/16/2022,14:28:00
254062679,11/12/2022,22:18:00
250583385,09/03/2022,17:40:00
248322051,07/20/2022,21:45:00
242882171,03/30/2022,20:49:00
239123816,01/13/2022,03:46:00
254911480,11/30/2022,21:15:00
243251039,04/09/2022,00:21:00
255744563,12/10/2022,01:52:00
240986902,02/20/2022,20:15:00
249910515,08/20/2022,13:30:00
247259249,06/28/2022,00:34:00
251813841,09/29/2022,11:22:00
246652172,06/15/2022,02:33:00
251247838,09/17/2022,23:41:00
247133911,06/24/2022,19:09:00
240254036,02/07/2022,16:10:00
244106023,04/23/2022,19:40:00
250979223,09/13/2022,01:50:00
255138318,12/06/2022,00:08:00
247816615,07/10/2022,00:10:00
249133820,08/05/2022,17:40:00
254599618,11/23/2022,19:40:00
243507199,04/11/2022,16:58:00
244553804,05/04/2022,02:46:00
253381925,10/31/2022,00:10:00
248556618,07/26/2022,00:46:00
243746551,04/15/2022,21:04:00
242393699,03/18/2022,18:24:00
242960374,04/01/2022,15:02:00
251568719,09/24/2022,19:40:00
239930941,01/31/2022,13:55:00
246768857,06/16/2022,14:46:00
252032640,10/04/2022,06:58:00
244442195,05/01/2022,01:15:00
248783827,07/30/2022,02:33:00
254051614,11/12/2022,23:20:00
244442194,05/01/2022,18:00:00
250279879,08/28/2022,05:12:00
254599620,11/23/2022,23:05:00
253952869,11/10/2022,17:00:00
240547209,02/11/2022,02:29:00
238533195,01/01/2022,06:15:00
246530275,06/11/2022,03:23:00
248067132,07/15/2022,03:30:00
255701154,12/10/2022,02:36:00
248844927,07/31/2022,21:45:00
242381224,03/19/2022,15:20:00
247241785,06/27/2022,23:58:00
243566421,04/12/2022,20:21:00
242926789,03/31/2022,19:47:00
241639364,03/05/2022,07:20:00
247542075,07/04/2022,22:14:00
253643861,11/04/2022,23:01:00
245234014,05/18/2022,00:01:00
257743057,12/19/2022,01:45:00
247172991,06/25/2022,23:22:00
247665065,07/06/2022,22:56:00
252757823,10/18/2022,20:58:00
241439425,03/01/2022,21:00:00
261120108,12/29/2022,16:48:00
248783826,07/29/2022,22:40:00
249131140,08/05/2022,00:38:00
249978886,08/23/2022,00:26:00
253001885,10/22/2022,03:10:00
250619957,09/05/2022,00:53:00
247492009,07/02/2022,14:21:00
241439424,03/01/2022,16:18:00
253386990,10/31/2022,17:16:00
240254035,02/07/2022,21:55:00
251865027,09/30/2022,22:59:00
247407054,06/30/2022,04:06:00
249193492,08/07/2022,18:14:00
253696272,11/05/2022,19:50:00
248668760,07/27/2022,04:08:00
248480012,07/23/2022,16:48:00
246416610,06/09/2022,23:35:00
242377360,03/19/2022,02:46:00
247664546,07/06/2022,22:25:00
245232406,05/17/2022,22:04:00
246416611,06/09/2022,13:40:00
249133816,08/05/2022,07:30:00
240396819,02/10/2022,06:17:00
246487636,06/10/2022,22:22:00
241439423,03/01/2022,13:26:00
252545483,10/14/2022,00:10:00
238719218,01/05/2022,04:01:00
248893549,08/01/2022,21:29:00
248321974,07/20/2022,20:21:00
244726795,05/06/2022,21:33:00
247895558,07/12/2022,00:41:00
242440055,03/21/2022,20:22:00
253193764,10/27/2022,03:32:00
239993408,02/01/2022,14:18:00
243767593,04/16/2022,18:13:00
251309858,09/19/2022,20:00:00
251309859,09/19/2022,20:00:00
247552399,07/05/2022,00:17:00
253191244,10/27/2022,02:48:00
249705032,08/17/2022,01:00:00
245121729,05/16/2022,00:15:00
241681117,03/06/2022,03:27:00
241292796,02/26/2022,19:35:00
247150268,06/24/2022,20:10:00
247501142,07/03/2022,03:40:00
247129449,06/24/2022,00:27:00
244442670,04/30/2022,22:34:00
242928614,03/31/2022,19:49:00
244442195,05/01/2022,01:15:00
246876577,06/19/2022,23:17:00
244590017,05/04/2022,23:49:00
253757469,11/07/2022,17:10:00
245471213,05/21/2022,22:55:00
251247837,09/17/2022,20:28:00
248501023,07/25/2022,03:25:00
240208841,02/05/2022,19:00:00
252273675,10/07/2022,19:53:00
254718210,11/27/2022,02:55:00
249465276,08/11/2022,22:20:00
248475872,07/24/2022,04:53:00
254066626,11/13/2022,18:10:00
246050357,06/02/2022,23:46:00
244106023,04/23/2022,19:40:00
250866805,09/10/2022,03:32:00
251925553,10/02/2022,20:23:00
247290301,06/28/2022,23:19:00
243143907,04/05/2022,22:08:00
246359110,06/08/2022,11:28:00
260531774,12/27/2022,01:38:00
242667373,03/25/2022,15:08:00
251681399,09/27/2022,18:19:00
251579032,09/25/2022,22:37:00
247151913,06/24/2022,21:35:00
252647952,10/16/2022,18:33:00
256520125,12/18/2022,00:50:00
247172991,06/25/2022,23:22:00
251690448,09/27/2022,23:30:00
239888798,01/30/2022,18:09:00
245104545,05/15/2022,22:00:00
240863512,02/17/2022,18:44:00
256512145,12/17/2022,19:29:00
247600082,07/05/2022,18:50:00
239552853,01/22/2022,06:00:00
240208840,02/06/2022,21:51:00
241880795,03/10/2022,00:14:00
248104662,07/15/2022,22:20:00
260422772,12/22/2022,13:00:00
246889855,06/20/2022,01:18:00
253696271,11/05/2022,19:15:00
241640928,03/04/2022,15:43:00
239475297,01/20/2022,06:00:00
238855053,01/08/2022,13:50:00
250714424,09/07/2022,03:42:00
243566884,04/12/2022,22:08:00
243566417,04/12/2022,08:26:00
244513744,05/03/2022,00:46:00
252468056,10/12/2022,18:16:00
248145614,07/17/2022,01:30:00
247664544,07/06/2022,21:15:00
247188618,06/26/2022,07:53:00
252648397,10/15/2022,08:09:00
247624843,07/06/2022,10:18:00
246884942,06/20/2022,00:36:00
248602150,07/26/2022,15:03:00
260491290,12/23/2022,15:10:00
247492010,07/02/2022,13:30:00
240529312,02/12/2022,22:54:00
255854634,12/13/2022,19:19:00
248425572,07/22/2022,21:10:00
248150601,07/17/2022,18:36:00
242641193,03/25/2022,14:46:00
243566417,04/12/2022,08:26:00
253728110,11/07/2022,05:42:00
250503367,09/01/2022,13:19:00
254418307,11/19/2022,18:12:00
248435801,07/23/2022,04:49:00
250044143,08/23/2022,16:19:00
250752756,09/07/2022,19:05:00
244279288,04/27/2022,15:20:00
242393701,03/20/2022,02:50:00
243767115,04/16/2022,22:15:00
247600083,07/05/2022,01:30:00
249864778,08/19/2022,00:21:00
243433247,04/08/2022,13:39:00
250249866,08/27/2022,23:57:00
240438094,02/10/2022,14:28:00
244002809,04/21/2022,09:50:00
245857699,05/30/2022,20:17:00
250280353,08/27/2022,19:35:00
244608249,05/05/2022,00:10:00
238561496,01/03/2022,00:35:00
248390241,07/22/2022,04:30:00
