INCIDENT_KEY,BORO,LOC_OF_OCCUR_DESC,PRECINCT,JURISDICTION_CODE,LOC_CLASSFCTN_DESC,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE
91669117,BROOKLYN,,88,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK
92507604,BROOKLYN,,67,0,,,FALSE,,,,18-24,M,BLACK
10953933,BROOKLYN,,75,0,,NONE,FALSE,18-24,M,BLACK,25-44,M,BLACK
137366592,BRONX,,47,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,25-44,M,BLACK
168306279,QUEENS,,114,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,25-44,M,BLACK
73075715,BROOKLYN,,70,0,,,TRUE,,,,25-44,M,BLACK
47515487,MANHATTAN,,34,0,,MULTI DWELL - APT BUILD,TRUE,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC
166998585,BROOKLYN,,81,2,,MULTI DWELL - PUBLIC HOUS,TRUE,18-24,M,BLACK,18-24,F,BLACK
60865917,QUEENS,,114,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,F,BLACK,25-44,F,BLACK
82090979,BRONX,,48,0,,MULTI DWELL - APT BUILD,FALSE,18-24,M,BLACK,18-24,M,BLACK HISPANIC
84716845,BRONX,,48,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK
91404964,QUEENS,,113,0,,,FALSE,25-44,M,BLACK,25-44,M,BLACK
32723810,BROOKLYN,,79,0,,,FALSE,18-24,M,BLACK,25-44,M,BLACK
189580008,QUEENS,,114,0,,,FALSE,,,,18-24,M,WHITE HISPANIC
77443443,BROOKLYN,,81,0,,MULTI DWELL - APT BUILD,FALSE,18-24,M,BLACK,<18,M,BLACK
80592060,BROOKLYN,,67,0,,PVT HOUSE,TRUE,,,,18-24,M,BLACK
213522753,BROOKLYN,,77,0,,,FALSE,,,,25-44,M,BLACK
46248086,BROOKLYN,,69,0,,,FALSE,18-24,M,BLACK,<18,M,BLACK
137558690,QUEENS,,114,2,,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,<18,M,BLACK
165492103,MANHATTAN,,34,0,,,FALSE,,,,18-24,M,WHITE HISPANIC
62275552,BROOKLYN,,63,0,,,TRUE,25-44,M,BLACK,25-44,M,BLACK
219057188,BRONX,,41,0,,,FALSE,,,,25-44,M,BLACK
142091379,BROOKLYN,,67,0,,,FALSE,18-24,M,BLACK,25-44,F,BLACK
32320697,BRONX,,44,0,,,FALSE,18-24,M,BLACK,18-24,M,BLACK
140173016,MANHATTAN,,25,0,,,FALSE,,,,25-44,M,BLACK
51787772,STATEN ISLAND,,122,0,,PVT HOUSE,TRUE,18-24,F,WHITE,18-24,M,BLACK
69926594,BROOKLYN,,88,2,,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK
142785494,QUEENS,,101,0,,,FALSE,,,,18-24,M,BLACK
73618616,BROOKLYN,,79,0,,MULTI DWELL - APT BUILD,FALSE,,,,18-24,M,BLACK
71616491,BRONX,,48,0,,,FALSE,UNKNOWN,U,UNKNOWN,<18,M,BLACK HISPANIC
82150787,BROOKLYN,,75,0,,PVT HOUSE,TRUE,25-44,M,BLACK,UNKNOWN,M,WHITE
60272801,BRONX,,47,0,,BEAUTY/NAIL SALON,FALSE,25-44,M,BLACK,25-44,F,BLACK
140335018,BROOKLYN,,77,2,,,FALSE,,,,18-24,M,BLACK
213471601,BROOKLYN,,75,0,,,TRUE,25-44,M,BLACK,25-44,M,BLACK
61294116,BRONX,,42,0,,GROCERY/BODEGA,FALSE,18-24,M,BLACK,18-24,M,BLACK
25896932,BROOKLYN,,83,0,,,TRUE,18-24,M,BLACK,45-64,M,BLACK
212169711,BRONX,,48,0,,,TRUE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
61593635,BROOKLYN,,77,0,,,FALSE,UNKNOWN,U,UNKNOWN,<18,M,BLACK
54179958,MANHATTAN,,33,0,,MULTI DWELL - APT BUILD,FALSE,25-44,M,BLACK,25-44,F,BLACK HISPANIC
83226126,BRONX,,40,2,,MULTI DWELL - PUBLIC HOUS,TRUE,,,,25-44,M,BLACK
16895017,BROOKLYN,,77,0,,NONE,TRUE,,U,UNKNOWN,18-24,M,BLACK
155849901,STATEN ISLAND,,120,0,,,FALSE,,,,18-24,M,BLACK
85744760,BRONX,,43,0,,,TRUE,,,,25-44,M,BLACK
137354846,BROOKLYN,,60,0,,FAST FOOD,FALSE,18-24,M,BLACK,25-44,M,BLACK HISPANIC
156756666,BRONX,,49,0,,,FALSE,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
188862634,BRONX,,43,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,F,BLACK,18-24,F,BLACK
78148020,BROOKLYN,,77,0,,,FALSE,18-24,M,BLACK,<18,M,BLACK
218161147,BROOKLYN,,75,0,,,TRUE,,,,25-44,M,BLACK
77291727,MANHATTAN,,24,0,,,FALSE,18-24,M,BLACK,18-24,M,BLACK HISPANIC
84953666,BRONX,,42,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,WHITE HISPANIC
61982508,BROOKLYN,,69,0,,,FALSE,18-24,M,BLACK,<18,M,BLACK
153511456,BRONX,,42,0,,,FALSE,25-44,M,BLACK,25-44,F,BLACK
25527194,BROOKLYN,,88,0,,,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK
91048615,BROOKLYN,,73,0,,,FALSE,18-24,M,BLACK,45-64,F,BLACK
159875727,MANHATTAN,,34,0,,,FALSE,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC
84574194,BROOKLYN,,75,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK
214873736,BROOKLYN,,63,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK
156502310,BRONX,,42,0,,,FALSE,,,,18-24,M,BLACK
90451786,QUEENS,,101,2,,MULTI DWELL - PUBLIC HOUS,TRUE,18-24,M,BLACK,18-24,M,BLACK
11118836,QUEENS,,114,0,,,FALSE,UNKNOWN,M,WHITE HISPANIC,<18,M,BLACK
90292914,BROOKLYN,,60,2,,MULTI DWELL - PUBLIC HOUS,TRUE,,,,25-44,M,BLACK
27588791,BROOKLYN,,73,0,,,FALSE,UNKNOWN,M,UNKNOWN,25-44,M,BLACK
63264655,BRONX,,47,0,,,TRUE,25-44,M,BLACK,18-24,M,BLACK
51578432,BROOKLYN,,76,0,,,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK
84163331,QUEENS,,113,0,,,TRUE,,,,18-24,M,BLACK
78920692,BRONX,,40,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK
216063391,QUEENS,,103,0,,,FALSE,25-44,M,BLACK,25-44,M,BLACK
137018490,BROOKLYN,,77,0,,,FALSE,,,,45-64,F,BLACK
220553701,BROOKLYN,,76,0,,,FALSE,,,,18-24,M,BLACK
92221383,BROOKLYN,,73,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,<18,M,BLACK
187395039,BROOKLYN,,67,0,,,TRUE,,,,25-44,M,BLACK
218788647,BRONX,,45,0,,,FALSE,,,,18-24,M,BLACK
79529883,BRONX,,42,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,WHITE HISPANIC
80263452,MANHATTAN,,32,0,,,FALSE,,,,<18,M,BLACK
80139447,BRONX,,48,2,,MULTI DWELL - PUBLIC HOUS,TRUE,18-24,M,BLACK,25-44,M,BLACK
136486602,BROOKLYN,,69,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK
93814450,BROOKLYN,,67,0,,BAR/NIGHT CLUB,FALSE,,,,25-44,M,BLACK
216936948,BRONX,,48,0,,MULTI DWELL - APT BUILD,TRUE,,,,45-64,M,BLACK HISPANIC
78707564,QUEENS,,114,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,18-24,M,WHITE
207817513,QUEENS,,103,0,,COMMERCIAL BLDG,FALSE,,,,25-44,M,BLACK
90779620,BROOKLYN,,81,0,,,FALSE,,,,18-24,M,BLACK
26251921,BROOKLYN,,83,0,,,FALSE,18-24,M,BLACK,18-24,M,WHITE HISPANIC
216647781,QUEENS,,103,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,45-64,F,BLACK
215225158,BROOKLYN,,79,0,,,FALSE,25-44,M,BLACK,45-64,M,BLACK
109374271,BRONX,,52,0,,,FALSE,,,,25-44,M,BLACK
16631437,MANHATTAN,,32,0,,,TRUE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK
79940492,BROOKLYN,,73,0,,COMMERCIAL BLDG,TRUE,UNKNOWN,M,BLACK,<18,F,BLACK
74488595,BROOKLYN,,75,0,,,FALSE,25-44,M,BLACK,18-24,F,BLACK HISPANIC
216401363,STATEN ISLAND,,121,0,,,FALSE,<18,M,BLACK,18-24,M,BLACK
23354117,BROOKLYN,,79,0,,,FALSE,UNKNOWN,U,UNKNOWN,25-44,M,BLACK
138429903,QUEENS,,115,0,,,FALSE,,,,18-24,M,BLACK
51559646,MANHATTAN,,24,0,,MULTI DWELL - PUBLIC HOUS,TRUE,45-64,M,WHITE HISPANIC,25-44,M,BLACK
10904922,MANHATTAN,,23,2,,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,18-24,M,BLACK
87066753,BRONX,,41,0,,,FALSE,18-24,M,WHITE HISPANIC,25-44,M,BLACK
73725616,MANHATTAN,,23,0,,,FALSE,25-44,M,WHITE HISPANIC,18-24,M,BLACK
79378503,BROOKLYN,,75,0,,PVT HOUSE,TRUE,18-24,M,BLACK,18-24,M,BLACK
95266279,BROOKLYN,,67,0,,SOCIAL CLUB/POLICY LOCATI,FALSE,<18,M,BLACK,45-64,M,BLACK
85235457,BRONX,,41,0,,MULTI DWELL - APT BUILD,FALSE,18-24,M,BLACK,25-44,M,WHITE HISPANIC
66223342,BROOKLYN,,67,0,,,FALSE,UNKNOWN,M,BLACK,25-44,M,BLACK
34286627,BRONX,,44,0,,,FALSE,<18,M,BLACK,25-44,M,BLACK HISPANIC
159641529,BROOKLYN,,75,2,,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,25-44,M,BLACK
82994774,BROOKLYN,,79,0,,GROCERY/BODEGA,FALSE,,,,18-24,M,BLACK
141078487,BROOKLYN,,81,0,,,FALSE,18-24,M,BLACK,25-44,M,BLACK
140643797,BRONX,,43,0,,,FALSE,18-24,M,BLACK,25-44,M,BLACK
75330415,QUEENS,,103,0,,,FALSE,,,,<18,M,BLACK
213471604,BRONX,,41,0,,MULTI DWELL - APT BUILD,TRUE,25-44,M,BLACK,25-44,M,BLACK
48220461,BROOKLYN,,69,0,,,FALSE,18-24,F,BLACK,18-24,M,BLACK
85124507,BROOKLYN,,60,0,,,FALSE,18-24,M,BLACK,<18,M,BLACK
25701537,QUEENS,,113,0,,,FALSE,UNKNOWN,M,BLACK,18-24,M,BLACK
82009457,BRONX,,42,0,,,FALSE,,,,18-24,F,BLACK
143522072,MANHATTAN,,23,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK
94094802,BRONX,,48,0,,,FALSE,18-24,M,BLACK,<18,M,BLACK
94163097,QUEENS,,101,0,,PVT HOUSE,FALSE,,,,18-24,M,BLACK
33706902,BRONX,,42,0,,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,<18,M,BLACK
219164112,QUEENS,,104,0,,,FALSE,18-24,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC
66383287,QUEENS,,105,0,,,TRUE,18-24,M,BLACK,<18,M,WHITE HISPANIC
93645909,MANHATTAN,,32,2,,,FALSE,,,,25-44,M,BLACK HISPANIC
24287320,BROOKLYN,,71,0,,,FALSE,UNKNOWN,M,BLACK,25-44,M,BLACK
208072393,BROOKLYN,,73,0,,,FALSE,,,,18-24,F,WHITE HISPANIC
49236359,BROOKLYN,,73,0,,MULTI DWELL - APT BUILD,TRUE,25-44,M,BLACK,25-44,M,BLACK
186189848,BROOKLYN,,79,0,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK
46676419,QUEENS,,110,0,,,FALSE,18-24,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC
89779549,BROOKLYN,,79,0,,,TRUE,,,,25-44,M,BLACK
55082916,BROOKLYN,,67,0,,BAR/NIGHT CLUB,FALSE,25-44,M,BLACK,25-44,M,BLACK
92311769,BROOKLYN,,75,0,,SMALL MERCHANT,TRUE,18-24,M,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER
148705835,QUEENS,,105,0,,,FALSE,18-24,M,BLACK,18-24,M,BLACK
44797787,BROOKLYN,,88,0,,STORE UNCLASSIFIED,TRUE,,,,25-44,M,BLACK
54120280,BRONX,,44,0,,MULTI DWELL - APT BUILD,FALSE,18-24,M,WHITE HISPANIC,25-44,M,BLACK
145351464,BRONX,,44,0,,,FALSE,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
85104601,QUEENS,,113,0,,,FALSE,18-24,M,BLACK,18-24,M,BLACK
84843802,BROOKLYN,,73,0,,,FALSE,,,,18-24,M,BLACK
63506643,BROOKLYN,,73,0,,,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK
217256577,QUEENS,,114,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK
159763967,BRONX,,42,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK
137522267,BRONX,,50,0,,MULTI DWELL - APT BUILD,FALSE,,,,25-44,M,BLACK
39378595,BROOKLYN,,72,0,,RESTAURANT/DINER,TRUE,,,,25-44,M,WHITE HISPANIC
33397047,MANHATTAN,,32,0,,,FALSE,,,,18-24,M,BLACK
60177688,BRONX,,43,0,,,FALSE,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
87632782,BRONX,,44,0,,,FALSE,<18,M,BLACK,<18,M,BLACK
152662567,QUEENS,,105,0,,,FALSE,25-44,M,BLACK,25-44,M,BLACK
184396812,BRONX,,44,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK
48006259,BROOKLYN,,69,0,,,FALSE,18-24,M,BLACK,25-44,M,BLACK
79613218,BRONX,,47,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,F,WHITE HISPANIC,18-24,F,BLACK
147405915,QUEENS,,105,0,,,TRUE,25-44,M,BLACK,18-24,M,BLACK
158064298,BRONX,,44,0,,,FALSE,,,,<18,M,BLACK
137142207,STATEN ISLAND,,121,0,,,TRUE,18-24,M,BLACK,45-64,M,BLACK
137354849,BROOKLYN,,69,2,,,FALSE,,,,18-24,M,BLACK
85352280,BROOKLYN,,67,0,,,FALSE,18-24,M,BLACK,18-24,M,BLACK
146291686,BRONX,,48,0,,,FALSE,25-44,M,BLACK,18-24,F,BLACK
85800949,BROOKLYN,,88,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK
29230193,BRONX,,42,0,,,FALSE,18-24,M,BLACK,25-44,M,BLACK HISPANIC
80422886,BRONX,,40,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK
144425809,STATEN ISLAND,,123,0,,,FALSE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
82411148,BROOKLYN,,77,0,,,FALSE,,,,25-44,M,BLACK
217406111,BROOKLYN,,77,2,,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,25-44,M,BLACK
206931578,MANHATTAN,,34,0,,,FALSE,,,,18-24,M,BLACK
62355875,BROOKLYN,,77,0,,,FALSE,UNKNOWN,U,UNKNOWN,25-44,M,BLACK
75647143,QUEENS,,113,0,,,TRUE,45-64,M,BLACK HISPANIC,18-24,M,BLACK
79174469,BROOKLYN,,73,0,,MULTI DWELL - APT BUILD,FALSE,18-24,M,BLACK,18-24,M,BLACK
82150787,BROOKLYN,,75,0,,PVT HOUSE,TRUE,25-44,M,WHITE HISPANIC,UNKNOWN,M,WHITE
215776333,BROOKLYN,,75,0,,,TRUE,<18,M,WHITE HISPANIC,<18,M,BLACK HISPANIC
85643665,QUEENS,,113,0,,,FALSE,18-24,M,BLACK,25-44,M,BLACK
73618616,BROOKLYN,,79,0,,MULTI DWELL - APT BUILD,TRUE,,,,18-24,M,BLACK
147808722,MANHATTAN,,32,0,,,FALSE,,,,25-44,M,BLACK
191089378,BRONX,,42,0,,,FALSE,,,,25-44,M,BLACK
163631335,MANHATTAN,,30,0,,,FALSE,,,,25-44,M,WHITE HISPANIC
170184282,BROOKLYN,,79,0,,,FALSE,,,,25-44,M,BLACK
209808543,QUEENS,,101,0,,,FALSE,25-44,M,BLACK,18-24,F,BLACK
23822595,BRONX,,48,0,,MULTI DWELL - APT BUILD,FALSE,25-44,M,BLACK,18-24,M,BLACK
221108946,BRONX,,43,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,WHITE HISPANIC
137696450,BRONX,,46,0,,,FALSE,18-24,M,BLACK HISPANIC,25-44,M,BLACK
89174990,BRONX,,47,0,,BEAUTY/NAIL SALON,FALSE,25-44,M,BLACK,25-44,M,BLACK
81988419,BROOKLYN,,83,0,,,FALSE,18-24,M,BLACK HISPANIC,18-24,M,BLACK
87045003,QUEENS,,113,0,,,FALSE,25-44,F,BLACK,25-44,M,BLACK
10333325,BRONX,,43,0,,,FALSE,UNKNOWN,M,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER
109340977,STATEN ISLAND,,120,0,,PVT HOUSE,TRUE,65,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC
61223904,MANHATTAN,,25,0,,,FALSE,UNKNOWN,U,UNKNOWN,<18,F,BLACK
79377425,BROOKLYN,,61,0,,,FALSE,25-44,M,WHITE,<18,M,WHITE
143008674,BROOKLYN,,79,0,,,FALSE,<18,M,BLACK,25-44,M,BLACK
86146319,BRONX,,47,0,,,FALSE,18-24,M,BLACK,<18,F,BLACK
84104015,BROOKLYN,,73,0,,PVT HOUSE,TRUE,,,,18-24,M,BLACK
137354852,BRONX,,48,0,,,FALSE,,,,25-44,M,BLACK
78886511,BROOKLYN,,88,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK
73969113,BROOKLYN,,79,0,,,FALSE,,,,25-44,M,BLACK
61170267,QUEENS,,113,0,,MULTI DWELL - APT BUILD,FALSE,,,,<18,M,BLACK
220866606,BROOKLYN,,75,0,,,FALSE,,,,<18,M,BLACK
63256140,BRONX,,43,0,,,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK
86751327,BROOKLYN,,81,0,,,TRUE,,,,18-24,M,BLACK
74692923,BROOKLYN,,77,0,,,FALSE,<18,M,BLACK,<18,M,BLACK
78130348,BRONX,,52,0,,,TRUE,<18,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC
153970016,BROOKLYN,,62,0,,RESTAURANT/DINER,FALSE,25-44,M,WHITE,45-64,M,WHITE
72209416,BRONX,,43,0,,MULTI DWELL - APT BUILD,FALSE,18-24,M,BLACK,18-24,M,BLACK
143284316,STATEN ISLAND,,120,0,,,TRUE,,,,25-44,M,BLACK
183435827,BROOKLYN,,79,2,,MULTI DWELL - PUBLIC HOUS,FALSE,<18,M,BLACK,25-44,M,BLACK
24434214,BRONX,,46,0,,,TRUE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
212640102,BRONX,,49,0,,,TRUE,25-44,M,ASIAN / PACIFIC ISLANDER,25-44,M,WHITE HISPANIC
25713833,BROOKLYN,,75,0,,,TRUE,,,,25-44,M,BLACK
88359016,BRONX,,40,0,,,FALSE,18-24,M,BLACK,18-24,M,BLACK
199408422,QUEENS,,105,0,,,TRUE,,,,25-44,M,BLACK
137132956,BRONX,,46,0,,,FALSE,,,,25-44,M,BLACK
151586093,BROOKLYN,,79,0,,,FALSE,,,,25-44,M,BLACK
139565488,MANHATTAN,,33,0,,,FALSE,,,,25-44,M,BLACK HISPANIC
222299958,BROOKLYN,,70,0,,MULTI DWELL - APT BUILD,TRUE,,,,45-64,M,BLACK
140080793,BRONX,,44,0,,,FALSE,,,,18-24,M,BLACK
63839217,BROOKLYN,,73,0,,,FALSE,18-24,M,BLACK,18-24,M,BLACK
75544382,MANHATTAN,,34,0,,,FALSE,,,,18-24,M,BLACK HISPANIC
86415278,BRONX,,44,0,,,FALSE,45-64,M,BLACK,25-44,M,BLACK
145778395,BROOKLYN,,75,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK
84169477,QUEENS,,105,0,,,FALSE,,,,25-44,M,BLACK
191089379,STATEN ISLAND,,120,0,,HOTEL/MOTEL,TRUE,25-44,M,BLACK HISPANIC,25-44,M,BLACK
140407289,BROOKLYN,,81,0,,MULTI DWELL - APT BUILD,FALSE,18-24,M,BLACK,18-24,M,BLACK
205177554,MANHATTAN,,25,0,,,FALSE,45-64,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC
54515431,QUEENS,,106,0,,,FALSE,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC
216360027,BRONX,,42,0,,,TRUE,25-44,M,WHITE HISPANIC,25-44,M,BLACK
81676000,MANHATTAN,,28,0,,MULTI DWELL - APT BUILD,TRUE,,,,18-24,M,BLACK
143613175,BROOKLYN,,76,0,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,25-44,M,BLACK
155552964,MANHATTAN,,24,2,,MULTI DWELL - PUBLIC HOUS,FALSE,45-64,M,BLACK HISPANIC,25-44,M,BLACK
34578683,BROOKLYN,,81,0,,,FALSE,,,,45-64,M,BLACK
25921481,BRONX,,47,0,,,FALSE,,,,18-24,M,BLACK
212640533,QUEENS,,113,0,,,FALSE,18-24,M,BLACK,25-44,M,BLACK
94710373,BROOKLYN,,73,2,,MULTI DWELL - PUBLIC HOUS,FALSE,45-64,M,BLACK,25-44,M,BLACK
85386030,MANHATTAN,,24,0,,,FALSE,,,,25-44,M,BLACK HISPANIC
78529228,MANHATTAN,,33,0,,,TRUE,<18,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC
16631499,STATEN ISLAND,,120,0,,,FALSE,25-44,F,WHITE,45-64,M,WHITE
109340975,QUEENS,,103,0,,,TRUE,,,,18-24,M,BLACK
178480483,BRONX,,40,2,,MULTI DWELL - PUBLIC HOUS,TRUE,,,,25-44,M,BLACK
23525523,BRONX,,41,0,,MULTI DWELL - APT BUILD,TRUE,<18,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC
214925558,QUEENS,,114,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,45-64,M,WHITE HISPANIC
204458418,QUEENS,,101,0,,,FALSE,25-44,M,BLACK,25-44,M,WHITE HISPANIC
94738552,BRONX,,42,2,,MULTI DWELL - PUBLIC HOUS,TRUE,18-24,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC
63372963,BRONX,,40,0,,,FALSE,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC
25408352,BRONX,,40,0,,MULTI DWELL - APT BUILD,FALSE,<18,M,BLACK,25-44,F,WHITE HISPANIC
55159176,BROOKLYN,,73,0,,,TRUE,,,,<18,M,BLACK
85683121,BRONX,,46,0,,,FALSE,,,,<18,M,WHITE HISPANIC
143163422,BRONX,,44,0,,,TRUE,18-24,M,WHITE HISPANIC,25-44,M,BLACK
149856909,QUEENS,,101,0,,MULTI DWELL - APT BUILD,FALSE,25-44,M,BLACK,25-44,F,BLACK
73618616,BROOKLYN,,79,0,,MULTI DWELL - APT BUILD,TRUE,,,,25-44,M,BLACK HISPANIC
157587353,BROOKLYN,,75,0,,,FALSE,18-24,M,BLACK,<18,M,BLACK
80682810,BRONX,,47,0,,,FALSE,,,,<18,M,BLACK
87234253,BROOKLYN,,67,0,,,FALSE,,,,25-44,M,BLACK
27126162,BRONX,,40,2,,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,45-64,M,BLACK
89672812,BRONX,,47,0,,,FALSE,18-24,M,BLACK,18-24,M,BLACK
68566528,BROOKLYN,,75,0,,,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK
191311565,BROOKLYN,,81,2,,MULTI DWELL - PUBLIC HOUS,TRUE,,,,18-24,M,BLACK
26022838,BROOKLYN,,88,0,,RESTAURANT/DINER,FALSE,UNKNOWN,M,BLACK,18-24,M,BLACK
52661599,QUEENS,,113,0,,PVT HOUSE,FALSE,UNKNOWN,M,BLACK,25-44,M,BLACK
155987543,BRONX,,42,0,,,FALSE,,,,25-44,M,BLACK
74378617,BRONX,,45,0,,,FALSE,18-24,M,BLACK,18-24,M,BLACK
47360928,MANHATTAN,,30,0,,,FALSE,18-24,F,BLACK,<18,M,BLACK HISPANIC
150671639,QUEENS,,102,0,,PVT HOUSE,FALSE,25-44,M,ASIAN / PACIFIC ISLANDER,<18,M,BLACK
86877082,BROOKLYN,,73,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,45-64,M,BLACK
54696008,BROOKLYN,,90,0,,GROCERY/BODEGA,FALSE,UNKNOWN,M,BLACK,25-44,M,BLACK
68657644,QUEENS,,103,0,,,FALSE,25-44,M,BLACK,25-44,M,BLACK
32949485,BROOKLYN,,67,0,,GROCERY/BODEGA,FALSE,18-24,M,BLACK,25-44,M,BLACK
24699538,BROOKLYN,,73,0,,,TRUE,18-24,M,BLACK,45-64,M,BLACK
56118629,BRONX,,42,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,<18,M,WHITE HISPANIC
32723803,MANHATTAN,,23,0,,,TRUE,18-24,M,BLACK,25-44,M,BLACK
139461038,BROOKLYN,,67,0,,BEAUTY/NAIL SALON,FALSE,18-24,M,BLACK,18-24,M,BLACK
61826976,QUEENS,,102,0,,,FALSE,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC
23934579,BROOKLYN,,69,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,18-24,M,BLACK
23354098,BROOKLYN,,70,0,,,FALSE,18-24,M,BLACK,18-24,F,BLACK
144732381,BROOKLYN,,75,0,,,FALSE,,,,25-44,M,BLACK HISPANIC
9953245,BRONX,,48,0,,NONE,FALSE,18-24,M,BLACK,<18,M,BLACK
154091616,BROOKLYN,,75,0,,,FALSE,18-24,M,BLACK,25-44,M,BLACK
221766736,BRONX,,47,0,,MULTI DWELL - APT BUILD,FALSE,,,,25-44,F,BLACK
73478862,BROOKLYN,,77,0,,,FALSE,,,,25-44,M,BLACK
63189241,BROOKLYN,,75,0,,,FALSE,<18,M,BLACK,<18,M,BLACK
222390879,BRONX,,50,0,,MULTI DWELL - APT BUILD,TRUE,25-44,M,BLACK,25-44,M,BLACK
219053258,BRONX,,40,2,,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,WHITE HISPANIC,18-24,M,BLACK
66223342,BROOKLYN,,67,0,,,FALSE,UNKNOWN,M,BLACK,<18,M,BLACK
77173982,BROOKLYN,,60,0,,GROCERY/BODEGA,FALSE,UNKNOWN,U,UNKNOWN,18-24,F,WHITE HISPANIC
155808332,BRONX,,43,2,,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK
77263558,BROOKLYN,,63,0,,,FALSE,,,,25-44,M,BLACK
74366120,BRONX,,52,0,,,TRUE,25-44,M,WHITE HISPANIC,<18,M,BLACK HISPANIC
